,0,1,2,3
4187,Mag,-178,203,-597
4193,Mag,-177,203,-596
4199,Mag,-178,207,-597
4205,Mag,-177,203,-597
4211,Mag,-176,200,-595
4217,Mag,-176,202,-597
4223,Mag,-184,198,-596
4229,Mag,-177,197,-597
4235,Mag,-174,201,-597
4241,Mag,-181,201,-594
4247,Mag,-177,203,-597
4253,Mag,-181,201,-596
4259,Mag,-179,196,-597
4265,Mag,-178,196,-596
4271,Mag,-170,195,-598
4277,Mag,-176,192,-596
4283,Mag,-175,188,-599
4289,Mag,-180,187,-597
4295,Mag,-170,188,-598
4301,Mag,-175,178,-597
4307,Mag,-170,181,-598
4313,Mag,-176,181,-599
4319,Mag,-168,181,-597
4325,Mag,-168,179,-599
4331,Mag,-173,179,-597
4337,Mag,-173,175,-599
4343,Mag,-172,178,-597
4349,Mag,-170,171,-598
4355,Mag,-171,176,-598
4361,Mag,-169,175,-600
4367,Mag,-168,178,-599
4373,Mag,-166,171,-599
4379,Mag,-170,176,-600
4385,Mag,-167,175,-598
4391,Mag,-171,173,-599
4397,Mag,-171,176,-597
4403,Mag,-170,175,-599
4409,Mag,-171,176,-601
4415,Mag,-166,173,-597
4421,Mag,-168,174,-600
4427,Mag,-165,173,-599
4433,Mag,-166,176,-597
4439,Mag,-170,174,-603
4445,Mag,-169,176,-601
4451,Mag,-167,174,-599
4457,Mag,-166,174,-597
4463,Mag,-166,173,-599
4469,Mag,-165,172,-599
4475,Mag,-166,170,-601
4481,Mag,-168,175,-599
4487,Mag,-169,177,-599
4493,Mag,-167,175,-598
4499,Mag,-167,170,-598
4505,Mag,-164,175,-598
4511,Mag,-168,175,-600
4517,Mag,-172,175,-599
4523,Mag,-170,173,-598
4529,Mag,-171,173,-598
4535,Mag,-166,172,-599
4541,Mag,-171,176,-598
4547,Mag,-168,179,-600
4553,Mag,-167,178,-598
4559,Mag,-167,184,-600
4565,Mag,-168,184,-602
4571,Mag,-166,184,-599
4577,Mag,-171,181,-600
4583,Mag,-163,180,-603
4589,Mag,-166,184,-600
4595,Mag,-171,181,-602
4601,Mag,-166,180,-598
4607,Mag,-161,179,-601
4613,Mag,-166,181,-600
4619,Mag,-166,180,-602
4625,Mag,-169,183,-601
4631,Mag,-169,180,-601
4637,Mag,-167,182,-601
4643,Mag,-169,180,-600
4649,Mag,-168,180,-600
4655,Mag,-169,183,-603
4661,Mag,-163,183,-600
4667,Mag,-165,182,-601
4673,Mag,-168,181,-602
4679,Mag,-168,182,-599
4685,Mag,-165,181,-602
4691,Mag,-167,182,-600
4697,Mag,-166,182,-598
4703,Mag,-164,179,-600
4709,Mag,-166,181,-599
4715,Mag,-166,178,-601
4721,Mag,-169,184,-599
4727,Mag,-167,180,-599
4733,Mag,-167,180,-599
4739,Mag,-165,178,-600
4745,Mag,-164,182,-601
4751,Mag,-164,180,-600
4757,Mag,-168,180,-600
4763,Mag,-165,179,-598
4769,Mag,-167,177,-601
4775,Mag,-166,179,-602
4781,Mag,-165,176,-601
4787,Mag,-168,177,-600
4793,Mag,-168,179,-600
4799,Mag,-169,178,-600
4805,Mag,-168,180,-600
4811,Mag,-169,180,-598
4817,Mag,-169,178,-599
4823,Mag,-169,181,-599
4829,Mag,-168,180,-599
4835,Mag,-166,176,-602
4841,Mag,-171,181,-599
4847,Mag,-169,182,-599
4853,Mag,-169,178,-600
4859,Mag,-170,181,-601
4865,Mag,-166,176,-599
4871,Mag,-169,179,-598
4877,Mag,-170,174,-600
4883,Mag,-171,181,-598
4889,Mag,-167,179,-599
4895,Mag,-167,179,-600
4901,Mag,-168,177,-601
4907,Mag,-167,177,-598
4913,Mag,-168,179,-600
4919,Mag,-172,180,-597
4925,Mag,-164,179,-598
4931,Mag,-172,182,-601
4937,Mag,-167,181,-599
4943,Mag,-166,177,-599
4949,Mag,-172,180,-599
4955,Mag,-171,178,-598
4961,Mag,-170,176,-597
4967,Mag,-172,180,-597
4973,Mag,-171,182,-600
4979,Mag,-169,181,-598
4985,Mag,-168,180,-598
4991,Mag,-171,175,-599
4997,Mag,-166,179,-599
5003,Mag,-167,181,-598
5009,Mag,-168,177,-598
5015,Mag,-171,181,-596
5021,Mag,-173,176,-597
5027,Mag,-171,175,-598
5033,Mag,-173,179,-599
5039,Mag,-166,181,-598
5045,Mag,-169,177,-599
5051,Mag,-168,179,-599
5057,Mag,-168,175,-598
5063,Mag,-169,175,-600
5069,Mag,-166,175,-597
5075,Mag,-169,176,-596
5081,Mag,-170,173,-596
5087,Mag,-167,178,-598
5093,Mag,-168,181,-598
5099,Mag,-167,179,-597
5105,Mag,-166,175,-599
5111,Mag,-166,177,-597
5117,Mag,-166,177,-599
5123,Mag,-168,177,-600
5129,Mag,-167,175,-600
5135,Mag,-166,176,-598
5141,Mag,-167,178,-600
5147,Mag,-168,176,-599
5153,Mag,-171,175,-598
5159,Mag,-169,176,-600
5165,Mag,-171,177,-599
5171,Mag,-171,177,-598
5177,Mag,-169,176,-600
5183,Mag,-167,177,-598
5189,Mag,-169,175,-598
5195,Mag,-168,175,-598
5201,Mag,-165,175,-599
5207,Mag,-166,173,-596
5213,Mag,-170,176,-598
5219,Mag,-168,176,-598
5225,Mag,-169,174,-597
5231,Mag,-168,179,-598
5237,Mag,-168,173,-599
5243,Mag,-168,172,-597
5249,Mag,-166,177,-596
5255,Mag,-167,174,-598
5261,Mag,-165,175,-597
5267,Mag,-163,174,-601
5273,Mag,-168,179,-598
5279,Mag,-168,172,-600
5285,Mag,-164,175,-598
5291,Mag,-165,176,-599
5297,Mag,-167,173,-598
5303,Mag,-167,181,-599
5309,Mag,-165,176,-600
5315,Mag,-169,176,-598
5321,Mag,-168,176,-599
5327,Mag,-169,180,-599
5333,Mag,-167,178,-598
5339,Mag,-165,178,-600
5345,Mag,-166,176,-597
5351,Mag,-168,176,-600
5357,Mag,-165,178,-597
5363,Mag,-165,178,-598
5369,Mag,-166,178,-597
5375,Mag,-166,179,-599
5381,Mag,-166,178,-599
5387,Mag,-166,175,-597
5393,Mag,-169,181,-600
5399,Mag,-165,180,-599
5405,Mag,-166,176,-599
5411,Mag,-167,177,-599
5417,Mag,-166,176,-598
5423,Mag,-166,174,-599
5429,Mag,-169,174,-599
5435,Mag,-164,176,-597
5441,Mag,-166,174,-599
5447,Mag,-167,178,-597
5453,Mag,-169,171,-600
5459,Mag,-160,179,-598
5465,Mag,-166,179,-601
5471,Mag,-161,175,-599
5477,Mag,-163,180,-599
5483,Mag,-158,173,-600
5489,Mag,-163,175,-600
5495,Mag,-163,178,-601
5501,Mag,-164,172,-598
5507,Mag,-160,174,-601
5513,Mag,-165,175,-599
5519,Mag,-162,176,-601
5525,Mag,-163,175,-600
5531,Mag,-166,178,-603
5537,Mag,-161,174,-599
5543,Mag,-164,178,-601
5549,Mag,-163,176,-599
5555,Mag,-167,177,-600
5561,Mag,-163,177,-599
5567,Mag,-165,178,-599
5573,Mag,-166,173,-599
5579,Mag,-167,176,-598
5585,Mag,-164,177,-601
5591,Mag,-165,173,-597
5597,Mag,-167,175,-600
5603,Mag,-166,176,-598
5609,Mag,-163,176,-599
5615,Mag,-166,180,-600
5621,Mag,-165,176,-598
5627,Mag,-166,174,-599
5633,Mag,-164,179,-600
